customer_id,age,gender,marital_status,education_level,location_type,tenure_months,contract_type,payment_method,paperless_billing,auto_payment,credit_score,account_status,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,data_usage_gb,streaming_tv,streaming_movies,online_security,online_backup,device_protection,num_support_tickets,num_technical_issues,satisfaction_score,complaint_status,monthly_charges,total_charges,avg_call_charge,late_payment_count,signup_date,churn
CUST_00006110,34.0,Female,Married,Master,Urban,2,Month-to-month,Bank transfer,Yes,Yes,669.0,Active,86.98,38,211.48,79,63.11,19,11.87,No,No,No,No,Yes,6,3,4.0,Escalated,78.97,158.72,0.5764,1,2023-10-17,Yes
CUST_00006111,60.0,Male,Married,High School,Urban,4,Two year,Credit card,Yes,Yes,531.0,Active,197.78,68,40.77,9,28.13,11,6.79,Yes,No,No,No,Yes,3,1,8.0,Pending,68.7,270.22,0.7719,0,2023-08-21,No
CUST_00006112,26.0,Female,Married,Master,Suburban,40,Month-to-month,Electronic check,Yes,No,738.0,Active,39.07,8,62.24,27,55.09,11,14.54,Yes,Yes,No,No,No,3,1,6.0,Resolved,86.47,3534.26,1.8398,0,2020-08-11,Yes
CUST_00006113,52.0,Female,Married,Master,Suburban,13,One year,Bank transfer,Yes,Yes,621.0,Suspended,96.73,30,31.83,7,39.39,8,9.84,Yes,No,No,No,No,2,0,6.0,Resolved,61.8,744.78,1.3435,0,2022-11-10,Yes
CUST_00006114,31.0,Male,Married,Master,Rural,4,Month-to-month,Credit card,Yes,No,797.0,Active,203.99,47,48.52,23,44.66,10,18.6,No,No,No,No,No,3,2,7.0,Resolved,67.01,282.31,0.8273,0,2023-08-18,No
CUST_00006115,41.0,Female,Married,Master,Urban,18,Two year,Credit card,No,Yes,585.0,Active,136.83,35,78.27,20,29.4,8,9.5,No,Yes,No,No,Yes,1,0,7.0,Resolved,67.25,1290.59,1.0508,0,2022-06-21,No
CUST_00006116,29.0,Female,Married,Bachelor,Suburban,34,Two year,Credit card,Yes,Yes,758.0,Active,102.7,22,67.4,14,46.41,12,21.58,Yes,Yes,Yes,No,No,3,1,6.0,Escalated,116.19,4284.16,2.3712,0,2021-02-02,No
CUST_00006117,57.0,Male,Married,Bachelor,Urban,3,Month-to-month,Bank transfer,No,No,551.0,Suspended,178.29,49,52.04,22,44.94,10,3.25,Yes,No,No,No,No,4,2,9.0,Resolved,53.38,147.73,0.651,0,2023-09-18,No
CUST_00006118,32.0,Female,Single,Bachelor,Urban,10,Month-to-month,Credit card,No,No,656.0,Suspended,97.61,46,53.04,23,18.86,4,5.1,No,No,No,No,No,7,2,3.0,Pending,41.86,394.19,0.5657,0,2023-02-18,Yes
CUST_00006119,53.0,Female,Divorced,Bachelor,Suburban,5,Two year,Credit card,No,Yes,742.0,Suspended,85.96,21,78.13,18,45.44,9,13.39,Yes,No,No,No,No,3,0,6.0,Resolved,74.45,403.54,1.5194,0,2023-07-30,Yes
CUST_00006120,39.0,Male,Widowed,Bachelor,Urban,24,One year,Bank transfer,No,No,784.0,Active,231.32,48,19.16,8,21.08,7,3.79,No,No,Yes,No,Yes,1,0,7.0,Resolved,59.03,1348.12,0.9223,0,2021-12-29,Yes
CUST_00006121,43.0,Female,Married,Bachelor,Urban,3,Month-to-month,Electronic check,No,Yes,494.0,Active,91.24,20,217.71,81,16.91,7,7.05,Yes,No,No,No,No,3,1,5.0,Escalated,61.75,176.23,0.5665,3,2023-09-27,Yes
CUST_00006122,47.0,Male,Single,Master,Urban,36,Month-to-month,Electronic check,No,No,709.0,Active,159.92,33,108.15,30,58.06,11,25.6,Yes,No,Yes,Yes,Yes,0,0,9.0,None,140.08,4879.34,1.8677,1,2020-12-13,No
CUST_00006123,33.0,Male,Single,Master,Urban,5,Month-to-month,Electronic check,Yes,No,755.0,Active,96.9,47,81.99,20,94.69,27,28.39,No,No,No,Yes,No,1,0,8.0,Pending,97.89,460.28,1.0304,0,2023-07-10,Yes
CUST_00006124,48.0,Female,Married,High School,Urban,1,Two year,Bank transfer,Yes,Yes,633.0,Pending,187.79,41,68.08,13,137.95,33,0.66,No,No,No,Yes,No,1,0,9.0,Resolved,49.56,49.49,0.5632,0,2023-11-25,No
CUST_00006125,67.0,Male,Single,Master,Urban,58,Month-to-month,Credit card,Yes,No,638.0,Active,91.75,20,305.15,104,49.22,19,13.5,Yes,Yes,Yes,Yes,No,1,0,8.0,Resolved,116.17,6983.64,0.8067,3,2019-02-17,No
CUST_00006126,33.0,Female,Married,Bachelor,Suburban,9,One year,Electronic check,No,No,487.0,Active,229.3,69,43.09,9,19.13,6,16.95,Yes,No,Yes,No,No,1,0,8.0,Resolved,,804.23,1.0801,2,2023-03-19,No
CUST_00006127,,Male,Divorced,High School,Urban,16,Month-to-month,Credit card,Yes,Yes,697.0,Active,201.67,87,40.38,14,56.02,16,9.49,No,No,No,Yes,No,1,0,9.0,Resolved,66.28,1061.13,0.5617,0,2022-08-18,No
CUST_00006128,67.0,Male,Widowed,Master,Rural,2,Month-to-month,Electronic check,No,Yes,664.0,Active,45.03,11,93.68,21,52.65,11,14.9,No,No,No,No,No,1,0,6.0,Resolved,58.47,118.35,1.3289,1,2023-11-01,Yes
CUST_00006129,32.0,Female,Single,Bachelor,Urban,15,One year,Electronic check,Yes,No,625.0,Active,156.41,74,69.11,24,53.85,12,27.57,No,Yes,Yes,No,No,1,0,8.0,Resolved,317.1,1503.29,0.9523,1,2022-09-23,Yes
CUST_00006130,23.0,Male,Widowed,Bachelor,Suburban,6,Month-to-month,Credit card,No,Yes,638.0,Active,103.08,21,77.06,17,70.86,16,0.04,No,Yes,No,No,No,4,2,6.0,Pending,50.88,286.0,0.9251,0,2023-06-26,No
CUST_00006131,49.0,Male,Married,High School,Urban,44,Month-to-month,Credit card,No,No,603.0,Active,172.15,48,53.03,21,40.28,8,9.94,Yes,Yes,Yes,Yes,Yes,3,1,,Pending,109.36,4516.81,1.4021,0,2020-04-05,No
CUST_00006132,36.0,Female,Single,Bachelor,Urban,30,One year,Credit card,Yes,Yes,706.0,Pending,108.51,29,49.11,14,33.37,12,29.79,Yes,Yes,No,No,No,3,1,6.0,Escalated,117.65,3872.66,2.1009,1,2021-06-03,Yes
CUST_00006133,73.0,Female,Married,High School,Urban,26,Month-to-month,Electronic check,No,Yes,683.0,Active,162.0,42,59.43,18,32.95,8,15.66,No,Yes,No,No,No,1,0,6.0,Resolved,86.79,2050.08,1.2578,0,2021-10-14,No
CUST_00006134,45.0,Female,Married,High School,Urban,36,One year,Electronic check,No,No,710.0,Active,81.86,19,43.61,9,28.07,5,1.09,Yes,No,No,Yes,No,2,0,9.0,Resolved,48.79,1736.38,1.435,0,2020-12-06,No
CUST_00006135,32.0,Female,Widowed,Bachelor,Urban,8,One year,Credit card,No,Yes,686.0,Active,209.77,97,71.23,15,96.77,34,1.69,No,No,No,No,Yes,2,0,8.0,Pending,54.44,395.54,0.3703,2,2023-04-11,No
CUST_00006136,27.0,Female,Single,Master,Suburban,14,Month-to-month,Bank transfer,Yes,No,739.0,Active,51.63,14,77.88,24,75.1,25,37.88,Yes,No,No,Yes,No,7,4,4.0,Resolved,132.31,1691.97,2.0673,0,2022-10-04,Yes
CUST_00006137,61.0,Female,Single,High School,Urban,2,Month-to-month,Credit card,Yes,No,789.0,Active,264.8,104,83.37,37,25.13,5,7.75,No,No,No,No,No,3,1,7.0,Pending,62.04,124.52,0.422,0,2023-10-10,Yes
CUST_00006138,36.0,Male,Married,High School,Suburban,1,Month-to-month,Credit card,Yes,No,599.0,Active,216.65,52,103.65,34,102.3,23,32.45,No,No,No,No,No,4,1,5.0,Resolved,113.13,112.25,1.0285,2,2023-11-06,Yes
CUST_00006139,45.0,Male,Widowed,High School,Urban,9,One year,Bank transfer,Yes,No,600.0,Active,118.93,27,38.8,13,100.81,28,12.21,Yes,No,No,Yes,No,1,0,7.0,Resolved,86.93,834.03,1.2599,0,2023-03-26,Yes
CUST_00006140,59.0,Male,Widowed,Bachelor,Urban,41,Two year,Credit card,No,No,651.0,Active,166.38,44,77.36,21,61.78,18,9.84,Yes,Yes,No,Yes,Yes,0,0,8.0,None,108.53,4538.7,1.292,2,2020-08-01,Yes
CUST_00006141,37.0,Male,Single,Bachelor,Urban,21,One year,Credit card,No,Yes,620.0,Active,213.39,54,124.34,26,67.43,14,17.4,No,No,Yes,No,No,1,0,7.0,Pending,90.92,1847.77,0.9571,1,2022-03-15,Yes
CUST_00006142,44.0,Female,Married,Bachelor,Suburban,13,One year,Electronic check,No,Yes,786.0,Active,115.83,28,88.42,33,28.97,8,0.98,No,No,No,Yes,No,2,0,7.0,Resolved,39.26,482.39,0.5609,1,2022-11-07,Yes
CUST_00006143,44.0,Female,Divorced,PhD,Rural,72,Month-to-month,Credit card,Yes,No,691.0,Active,111.57,36,71.45,30,64.43,14,16.06,Yes,Yes,Yes,Yes,Yes,1,0,7.0,Resolved,122.01,8874.61,1.5063,0,2017-12-31,Yes
CUST_00006144,55.0,Female,Married,High School,Urban,14,Month-to-month,Electronic check,Yes,Yes,618.0,Active,115.25,38,141.14,54,71.12,20,46.11,No,No,No,No,No,3,1,7.0,Escalated,129.57,1835.77,1.1466,0,2022-10-06,No
CUST_00006145,53.0,Male,Widowed,Bachelor,Urban,15,Two year,Bank transfer,Yes,No,687.0,Active,119.74,25,254.97,51,47.79,11,14.43,No,No,Yes,No,No,1,0,7.0,Resolved,84.16,1339.8,0.9564,1,2022-09-16,No
CUST_00006146,41.0,Male,Divorced,PhD,Urban,72,One year,Electronic check,No,No,670.0,Active,147.04,34,161.61,36,64.25,27,27.17,Yes,No,Yes,No,No,2,0,6.0,Resolved,119.01,9040.98,1.2144,0,2017-12-06,Yes
CUST_00006147,45.0,Male,Single,High School,Suburban,3,Month-to-month,Bank transfer,Yes,No,700.0,Active,60.19,17,68.17,13,42.27,11,0.21,No,No,No,Yes,No,3,1,,Pending,39.66,126.32,0.9443,0,2023-09-06,Yes
CUST_00006148,39.0,Female,Married,Master,Urban,7,Two year,Bank transfer,No,No,,Active,160.68,37,46.39,18,33.58,9,35.71,No,Yes,No,No,No,2,1,7.0,Pending,126.54,820.01,1.9468,1,2023-05-21,Yes
CUST_00006149,22.0,Male,Single,Bachelor,Suburban,14,Two year,Electronic check,Yes,No,682.0,Active,89.6,24,100.93,25,15.15,3,5.68,No,Yes,No,No,No,1,0,7.0,Resolved,56.17,852.12,1.0598,1,2022-10-08,No
CUST_00006150,48.0,Female,Divorced,PhD,Rural,20,One year,Credit card,Yes,No,755.0,Active,125.93,52,38.22,12,19.72,4,0.62,Yes,Yes,No,No,No,2,0,6.0,Resolved,66.51,1310.72,0.9639,1,2022-05-02,No
CUST_00006151,73.0,Male,Married,PhD,Suburban,3,Month-to-month,Electronic check,Yes,No,613.0,Active,190.31,71,85.62,30,34.02,10,17.52,No,No,No,No,Yes,7,3,4.0,Resolved,67.6,192.74,0.6036,1,2023-10-01,Yes
CUST_00006152,31.0,Female,Widowed,Bachelor,Suburban,9,Month-to-month,Bank transfer,Yes,Yes,655.0,Active,130.52,29,116.35,33,72.7,24,4.54,Yes,No,Yes,No,No,1,0,6.0,Resolved,74.02,602.27,0.8508,0,2023-03-26,Yes
CUST_00006153,33.0,Female,Widowed,High School,Suburban,5,Two year,Electronic check,Yes,No,739.0,Suspended,161.0,41,98.18,20,80.33,37,30.94,No,Yes,No,No,No,1,0,7.0,Escalated,120.54,608.02,1.2176,0,2023-07-31,No
CUST_00006154,31.0,Female,Single,Bachelor,Suburban,45,Month-to-month,Bank transfer,Yes,No,722.0,Active,104.32,42,179.24,36,75.47,28,55.62,Yes,Yes,Yes,Yes,No,6,3,4.0,Resolved,150.0,6909.62,1.4019,0,2020-03-04,Yes
CUST_00006155,55.0,Male,Single,PhD,Urban,43,Two year,Credit card,No,No,585.0,Active,112.84,34,120.04,27,23.92,5,13.19,No,No,No,No,Yes,1,0,7.0,Resolved,69.38,2923.95,1.0355,1,2020-05-08,No
CUST_00006156,51.0,Male,Married,Bachelor,Suburban,6,Two year,Bank transfer,Yes,Yes,605.0,Active,73.86,25,242.46,80,78.63,15,17.56,No,No,No,No,No,1,0,7.0,Resolved,71.28,404.14,0.5891,0,2023-06-08,No
CUST_00006157,42.0,Male,Divorced,PhD,Suburban,13,Month-to-month,Credit card,No,Yes,572.0,Active,167.79,45,158.43,48,37.67,7,0.08,No,No,No,Yes,No,4,2,6.0,Resolved,47.49,678.01,0.4702,0,2022-11-14,Yes
CUST_00006158,31.0,Female,Divorced,Master,Suburban,25,One year,Credit card,No,No,654.0,Active,126.93,27,39.37,13,68.21,18,21.32,No,No,Yes,No,No,3,1,7.0,Resolved,85.14,2233.61,1.4431,0,2021-11-05,No
CUST_00006159,46.0,Male,Widowed,Bachelor,Urban,1,Month-to-month,Credit card,Yes,No,749.0,Active,150.23,65,122.73,48,29.2,11,1.05,No,No,No,Yes,No,6,1,3.0,Resolved,51.89,50.37,0.4151,1,2023-11-29,No
CUST_00006160,21.0,Male,Married,Master,Urban,51,One year,Credit card,No,No,723.0,Active,101.87,24,296.45,64,139.75,37,0.6,No,Yes,No,Yes,Yes,1,0,8.0,Escalated,78.6,3668.16,0.6238,0,2019-09-14,No
CUST_00006161,47.0,Female,Single,High School,Suburban,17,Month-to-month,Electronic check,No,Yes,668.0,Active,147.97,47,104.3,28,47.81,14,3.28,Yes,No,Yes,No,No,4,1,6.0,Pending,75.3,1166.78,0.8367,3,2022-07-08,Yes
CUST_00006162,,Female,Single,Bachelor,Urban,6,One year,Credit card,Yes,No,547.0,Pending,54.14,16,91.15,28,92.91,29,7.56,Yes,No,Yes,No,No,3,1,7.0,Resolved,66.65,435.84,0.9007,0,2023-06-22,No
CUST_00006163,26.0,Female,Single,Bachelor,Rural,12,Month-to-month,Bank transfer,Yes,No,768.0,Active,130.98,52,60.99,12,41.38,10,27.0,No,Yes,No,No,No,6,3,4.0,Resolved,98.65,1241.47,1.3153,0,2022-12-11,Yes
CUST_00006164,22.0,Female,Married,Bachelor,Rural,55,Month-to-month,Bank transfer,No,Yes,643.0,Active,339.62,72,158.73,70,49.89,11,25.07,Yes,Yes,Yes,Yes,No,6,3,4.0,Resolved,145.49,8467.9,0.9447,1,2019-05-06,No
CUST_00006165,68.0,Female,Divorced,Bachelor,Suburban,0,Month-to-month,Bank transfer,Yes,Yes,653.0,Active,51.75,12,50.93,12,41.73,9,2.42,No,Yes,No,No,No,0,0,8.0,None,47.24,0.0,1.3894,0,2023-12-26,No
CUST_00006166,35.0,Female,Married,Bachelor,Urban,3,Month-to-month,Credit card,Yes,No,649.0,Active,93.6,35,118.3,48,19.1,7,5.95,No,No,No,No,No,1,0,6.0,Resolved,36.1,109.77,0.3967,1,2023-09-08,No
CUST_00006167,62.0,Female,Divorced,Master,Rural,5,One year,Mailed check,Yes,No,560.0,Active,188.55,79,111.12,54,66.04,13,1.38,Yes,Yes,No,No,No,2,1,8.0,Resolved,66.59,309.34,0.453,2,2023-07-28,No
CUST_00006168,42.0,Male,Married,Master,Suburban,1,One year,Electronic check,Yes,Yes,800.0,Active,176.06,48,135.22,36,120.84,34,23.08,No,No,Yes,No,No,2,0,7.0,Resolved,104.22,106.84,0.8758,0,2023-11-21,No
CUST_00006169,42.0,Female,Married,PhD,Urban,6,One year,Credit card,Yes,Yes,816.0,Active,175.66,47,127.55,61,75.91,20,0.74,No,No,No,No,No,6,2,5.0,Pending,36.27,216.21,0.2812,0,2023-06-04,Yes
CUST_00006170,51.0,Female,Married,Master,Urban,40,One year,Bank transfer,No,Yes,664.0,Active,44.31,10,44.23,9,50.51,10,14.11,Yes,Yes,No,No,No,5,3,5.0,Pending,86.03,3347.66,2.8677,0,2020-08-06,No
CUST_00006171,31.0,Male,Married,Master,Urban,17,Two year,Credit card,No,No,554.0,Active,177.14,81,113.84,26,103.16,32,25.08,No,No,No,No,Yes,1,0,8.0,Resolved,92.44,1489.94,0.6603,2,2022-07-08,No
CUST_00006172,46.0,Female,Divorced,Bachelor,Urban,22,One year,Mailed check,Yes,No,764.0,Active,208.84,65,37.97,18,27.65,10,4.5,No,Yes,No,No,No,2,1,7.0,Resolved,62.06,1451.76,0.6602,1,2022-02-20,Yes
CUST_00006173,39.0,Male,Married,High School,Urban,4,Month-to-month,Bank transfer,No,Yes,729.0,Active,84.07,20,118.4,41,50.6,21,37.19,Yes,No,No,No,No,1,0,7.0,Resolved,126.42,504.52,1.5231,1,2023-08-10,No
CUST_00006174,25.0,Male,Single,High School,Rural,7,Month-to-month,Credit card,No,No,665.0,Active,70.67,15,80.09,36,132.62,44,13.94,Yes,No,No,Yes,No,3,1,5.0,Resolved,91.67,604.62,0.9549,0,2023-05-28,No
CUST_00006175,50.0,Female,Divorced,Bachelor,Suburban,59,Month-to-month,Credit card,No,No,850.0,Active,225.1,91,49.91,10,47.06,20,9.37,Yes,Yes,No,Yes,No,0,0,10.0,None,92.99,5992.7,0.7622,0,2019-01-15,No
CUST_00006176,41.0,Female,Widowed,Master,Suburban,5,Month-to-month,Bank transfer,Yes,No,755.0,Active,300.79,84,79.86,24,38.97,8,25.62,No,No,No,No,No,6,2,6.0,Resolved,95.2,484.64,0.8137,0,2023-07-06,No
CUST_00006177,42.0,Female,Married,Master,Urban,56,Month-to-month,Credit card,Yes,No,604.0,Active,167.31,49,104.71,21,46.3,13,16.33,Yes,Yes,Yes,No,Yes,9,4,4.0,Pending,113.31,6385.86,1.3489,1,2019-04-28,No
CUST_00006178,,Male,Single,PhD,Urban,26,Month-to-month,Electronic check,Yes,Yes,544.0,Active,172.65,39,122.43,31,68.61,16,28.72,No,No,No,No,No,1,0,6.0,Resolved,98.58,2446.07,1.1331,0,2021-10-20,Yes
CUST_00006179,68.0,Female,Single,Bachelor,Suburban,16,One year,Bank transfer,No,No,646.0,Active,113.57,33,51.75,11,87.99,29,23.18,Yes,No,No,No,No,2,1,8.0,Pending,94.98,1623.76,1.2835,0,2022-08-07,No
CUST_00006180,58.0,Male,Single,Bachelor,Suburban,4,Two year,Bank transfer,Yes,No,845.0,Active,91.15,23,85.27,17,47.72,15,1.01,No,No,No,No,No,2,1,7.0,Resolved,34.19,144.53,0.6105,0,2023-08-20,No
CUST_00006181,59.0,Male,Single,Master,Rural,26,Month-to-month,Bank transfer,No,No,650.0,Suspended,218.23,94,70.66,20,88.13,28,31.97,Yes,No,No,Yes,No,1,0,6.0,Pending,123.93,3027.66,0.8666,1,2021-10-10,Yes
CUST_00006182,40.0,Male,Divorced,Bachelor,Suburban,52,Two year,Mailed check,Yes,No,673.0,Active,90.56,38,46.97,11,30.72,6,1.56,Yes,Yes,No,No,No,3,1,7.0,Resolved,66.07,3595.15,1.1798,0,2019-08-11,No
CUST_00006183,19.0,Male,Single,Bachelor,Rural,4,Month-to-month,Mailed check,No,No,587.0,Active,151.65,51,391.3,95,36.65,12,23.81,No,No,No,No,Yes,1,0,8.0,Resolved,101.17,434.27,0.6363,1,2023-08-27,No
CUST_00006184,74.0,Male,Married,PhD,Urban,0,One year,Bank transfer,No,No,640.0,Active,173.68,65,44.15,17,54.66,24,4.01,No,No,No,No,No,2,0,6.0,Pending,49.06,0.0,0.4585,1,2023-12-22,Yes
CUST_00006185,44.0,Female,Married,Bachelor,Urban,32,Month-to-month,Electronic check,No,No,672.0,Active,88.78,30,34.78,15,44.16,19,9.42,Yes,Yes,No,No,No,4,1,,Resolved,76.34,2640.6,1.1745,0,2021-04-14,No
CUST_00006186,33.0,Female,Divorced,Master,Urban,22,Month-to-month,Mailed check,No,Yes,694.0,Active,143.54,54,96.7,42,59.89,20,62.6,Yes,No,No,Yes,No,4,2,7.0,Resolved,150.0,2973.56,1.2821,1,2022-02-25,No
CUST_00006187,51.0,Other,Single,PhD,Urban,16,Month-to-month,Electronic check,Yes,Yes,666.0,Pending,35.88,14,102.78,30,111.33,46,17.95,Yes,Yes,Yes,No,No,3,2,6.0,Resolved,102.61,1755.34,1.1276,0,2022-08-25,Yes
CUST_00006188,62.0,Female,Married,Bachelor,Suburban,14,Month-to-month,Credit card,Yes,Yes,664.0,Active,270.0,94,75.24,22,41.6,9,22.15,No,Yes,Yes,No,No,1,0,10.0,Resolved,104.58,1568.71,0.83,0,2022-10-26,Yes
CUST_00006189,44.0,Male,Single,High School,Rural,16,Month-to-month,Credit card,Yes,No,,Pending,187.3,38,108.43,28,61.46,23,4.18,Yes,Yes,No,No,No,9,6,5.0,Resolved,68.06,1052.77,0.7562,2,2022-08-31,Yes
CUST_00006190,64.0,Female,Single,Master,Urban,11,One year,Credit card,Yes,No,737.0,Active,214.09,67,81.59,18,98.97,22,28.11,Yes,No,No,No,Yes,0,0,8.0,None,112.76,1344.38,1.0441,0,2023-01-25,No
CUST_00006191,61.0,Female,Married,Master,Rural,2,Month-to-month,Electronic check,Yes,No,769.0,Active,271.08,64,87.37,33,33.91,6,1.78,Yes,No,No,No,No,0,0,9.0,None,63.48,121.78,0.6104,0,2023-10-16,Yes
CUST_00006192,28.0,Male,Married,High School,Urban,35,Two year,Credit card,Yes,Yes,789.0,Active,141.77,35,106.63,32,23.29,4,6.66,Yes,No,Yes,Yes,Yes,4,1,5.0,Pending,90.16,3104.78,1.2522,0,2021-01-10,No
CUST_00006193,34.0,Female,Single,Bachelor,Suburban,15,One year,Credit card,Yes,Yes,592.0,Active,112.83,49,59.17,20,42.68,8,14.53,Yes,Yes,No,No,No,1,0,8.0,Resolved,91.18,1261.81,1.169,3,2022-09-10,No
CUST_00006194,59.0,Female,Married,Bachelor,Suburban,41,Month-to-month,Credit card,Yes,Yes,562.0,Active,303.57,62,131.17,29,26.4,10,47.85,Yes,Yes,No,Yes,No,3,2,7.0,Resolved,150.0,5936.94,1.4706,2,2020-07-03,No
CUST_00006195,18.0,Male,Single,Master,Urban,72,One year,Bank transfer,No,Yes,676.0,Active,178.66,88,71.35,16,19.08,4,19.11,Yes,No,Yes,No,Yes,0,0,8.0,None,108.51,8380.22,0.9955,0,2017-12-30,No
CUST_00006196,42.0,Female,Widowed,Bachelor,Suburban,4,One year,Bank transfer,Yes,Yes,754.0,Active,123.99,38,69.83,17,114.69,32,25.57,No,Yes,No,No,Yes,1,0,6.0,Escalated,112.93,443.22,1.2833,0,2023-08-04,Yes
CUST_00006197,23.0,Female,Married,Bachelor,Urban,37,One year,Electronic check,Yes,Yes,679.0,Suspended,157.86,47,40.93,16,66.06,17,6.59,No,No,Yes,No,No,0,0,7.0,None,60.35,2058.48,0.7451,0,2020-11-23,No
CUST_00006198,37.0,Female,Divorced,Bachelor,Urban,72,One year,Credit card,Yes,Yes,635.0,Active,157.84,32,189.05,38,39.05,10,8.06,No,Yes,Yes,No,No,1,0,9.0,Escalated,85.3,6565.87,1.0531,0,2017-12-06,No
CUST_00006199,40.0,Male,Single,Bachelor,Suburban,30,Two year,Mailed check,No,Yes,725.0,Active,124.69,43,331.04,146,81.59,17,10.49,No,No,No,No,No,3,1,6.0,Pending,64.91,2061.44,0.3136,0,2021-06-17,Yes
CUST_00006200,39.0,Female,Divorced,PhD,Urban,6,Two year,Credit card,Yes,Yes,850.0,Active,80.97,18,50.58,10,55.17,23,0.73,No,No,No,No,No,4,2,7.0,Pending,32.96,216.4,0.6338,0,2023-06-14,No
CUST_00006201,36.0,Female,Married,PhD,Rural,54,Two year,Mailed check,No,No,576.0,Active,116.06,30,74.18,22,43.46,20,17.01,Yes,No,No,No,No,2,1,7.0,Escalated,79.54,4100.76,1.0896,1,2019-06-08,No
CUST_00006202,28.0,Other,Single,High School,Rural,37,Two year,Credit card,Yes,No,787.0,Active,71.64,19,68.67,19,32.95,9,12.52,No,No,No,Yes,No,2,0,7.0,Resolved,66.85,2578.54,1.3927,1,2020-12-01,No
CUST_00006203,79.0,Male,Married,Bachelor,Urban,14,One year,Electronic check,Yes,Yes,647.0,Active,72.65,15,66.37,18,153.35,49,1.18,Yes,No,No,No,No,1,0,9.0,Resolved,57.68,828.0,0.6949,0,2022-10-25,No
CUST_00006204,73.0,Male,Married,High School,Urban,20,Month-to-month,Electronic check,Yes,Yes,625.0,Active,185.06,37,174.03,41,113.51,23,16.26,No,No,No,Yes,No,3,1,7.0,Resolved,86.96,1814.07,0.8525,0,2022-04-24,Yes
CUST_00006205,27.0,Female,Widowed,Bachelor,Urban,30,Month-to-month,Bank transfer,Yes,Yes,745.0,Active,95.74,26,29.7,8,30.4,12,5.69,Yes,Yes,No,Yes,No,4,2,6.0,Resolved,75.13,2279.2,1.5985,1,2021-06-27,No
CUST_00006206,68.0,Male,Married,Master,Urban,3,One year,Electronic check,No,No,659.0,Active,96.82,21,183.69,79,48.72,15,13.71,No,Yes,No,Yes,No,2,1,7.0,Resolved,98.13,289.84,0.8459,0,2023-09-08,No
CUST_00006207,39.0,Male,Single,Bachelor,Suburban,62,Two year,Electronic check,Yes,Yes,577.0,Active,247.79,61,87.4,28,22.23,5,0.06,Yes,Yes,No,No,Yes,3,0,9.0,Resolved,73.13,4770.68,0.7698,1,2018-11-01,No
CUST_00006208,46.0,Male,Married,High School,Urban,72,Month-to-month,Electronic check,No,No,678.0,Active,170.11,81,70.72,22,58.01,24,0.91,Yes,Yes,No,No,Yes,4,1,7.0,Resolved,76.29,5963.45,0.596,2,2017-12-11,No
CUST_00006209,44.0,Female,Married,High School,Rural,9,Two year,Bank transfer,Yes,Yes,690.0,Active,76.21,20,46.32,9,14.4,4,1.38,No,Yes,No,No,No,3,2,6.0,Escalated,47.45,389.47,1.3956,0,2023-03-28,Yes
CUST_00006210,35.0,Female,Single,High School,Urban,30,Two year,Credit card,Yes,No,676.0,Active,256.08,73,140.56,31,183.97,41,24.54,Yes,No,Yes,No,Yes,2,1,6.0,Resolved,128.53,3754.45,0.8803,0,2021-06-19,No
CUST_00006211,59.0,Female,Married,Bachelor,Urban,13,Month-to-month,Bank transfer,Yes,No,686.0,Active,181.02,71,28.32,8,38.2,17,4.37,No,Yes,No,No,No,7,4,5.0,Pending,49.59,660.2,0.5112,2,2022-11-14,No
CUST_00006212,46.0,Male,Married,Master,Suburban,0,One year,Credit card,Yes,No,648.0,Active,138.83,35,56.4,12,153.68,33,5.87,No,No,No,No,No,2,1,7.0,Resolved,48.53,0.0,0.5991,0,2023-12-19,No
CUST_00006213,37.0,Female,Divorced,Bachelor,Suburban,72,Two year,Credit card,Yes,No,753.0,Suspended,215.85,58,97.2,34,197.65,61,25.41,No,Yes,Yes,Yes,Yes,2,0,7.0,Resolved,138.17,10081.75,0.8972,0,2017-12-07,No
CUST_00006214,25.0,Male,Married,High School,Rural,3,Two year,Mailed check,Yes,Yes,701.0,Active,108.6,21,46.8,10,29.6,11,39.71,No,Yes,No,No,No,5,2,4.0,Resolved,130.22,359.5,3.0284,1,2023-09-12,Yes
CUST_00006215,31.0,Female,Married,Master,Suburban,1,Month-to-month,Bank transfer,No,Yes,547.0,Active,122.55,28,89.56,26,50.81,10,40.69,No,No,No,No,No,10,6,4.0,Pending,120.74,110.9,1.8575,1,2023-11-11,No
CUST_00006216,20.0,Male,Single,Master,Urban,43,Two year,Electronic check,Yes,No,538.0,Active,125.49,34,88.35,20,57.19,15,22.98,No,No,No,No,Yes,1,0,5.0,Escalated,92.37,4152.93,1.3196,0,2020-05-25,No
CUST_00006217,45.0,Male,Single,Bachelor,Rural,0,Month-to-month,Credit card,Yes,Yes,804.0,Active,112.33,54,122.17,46,67.31,23,3.73,Yes,No,No,Yes,Yes,3,1,8.0,Escalated,84.0,0.0,0.6774,0,2024-01-01,Yes
CUST_00006218,27.0,Male,Divorced,Bachelor,Urban,27,Month-to-month,Electronic check,Yes,No,746.0,Active,154.41,43,62.48,17,16.39,7,16.66,No,No,No,No,Yes,3,1,7.0,Resolved,76.4,1908.52,1.1235,0,2021-09-04,No
